Algorithm,Episode,Average_Reward,Episode_Length
sarsa,4487,-185.26498774236683,143
sarsa,4488,-185.25713012477718,150
sarsa,4489,-185.25038984183558,155
sarsa,4490,-185.24409799554564,157
sarsa,4491,-185.23691828100647,153
sarsa,4492,-185.23063223508458,157
sarsa,4493,-185.2243489873136,157
sarsa,4494,-185.2220738762795,175
sarsa,4495,-185.21401557285873,149
sarsa,4496,-185.20840747330962,160
sarsa,4497,-185.20213475650434,157
sarsa,4498,-185.19542018674966,155
sarsa,4499,-185.1898199599911,160
sarsa,4500,-185.1822222222222,151
sarsa,4501,-185.17551655187737,155
sarsa,4502,-185.16881386050645,155
sarsa,4503,-185.16078170108815,149
sarsa,4504,-185.1531971580817,151
sarsa,4505,-185.14694783573808,157
sarsa,4506,-185.14003550821127,154
sarsa,4507,-185.13312624805857,154
sarsa,4508,-185.12622005323868,154
sarsa,4509,-185.11909514304725,153
sarsa,4510,-185.1117516629712,152
sarsa,4511,-185.10507647971625,155
sarsa,4512,-185.09840425531914,155
sarsa,4513,-185.09151340571682,154
sarsa,4514,-185.08462560921578,154
sarsa,4515,-185.0779623477298,155
sarsa,4516,-185.07041629760852,151
sarsa,4517,-185.06375913216738,155
sarsa,4518,-185.05754758742808,157
sarsa,4519,-185.05001106439477,151
sarsa,4520,-185.04269911504426,152
sarsa,4521,-185.03627516036275,156
sarsa,4522,-185.02985404688192,156
sarsa,4523,-185.02255140393544,152
sarsa,4524,-185.01503094606542,151
sarsa,4525,-185.00795580110497,153
sarsa,4526,-185.0015466195316,156
sarsa,4527,-184.99514026949416,156
sarsa,4528,-184.98895759717314,157
sarsa,4529,-184.98255685581807,156
sarsa,4530,-184.97593818984546,155
sarsa,4531,-184.9686603398808,152
sarsa,4532,-184.96204766107678,155
sarsa,4533,-184.95698213103904,162
sarsa,4534,-184.96559329510367,224
sarsa,4535,-184.95898566703417,155
sarsa,4536,-184.94885361552028,139
sarsa,4537,-184.94291381970464,158
sarsa,4538,-184.93631555751432,155
sarsa,4539,-184.92905926415511,152
sarsa,4540,-184.92224669603524,154
sarsa,4541,-184.9154371283858,154
sarsa,4542,-184.90686922060766,146
sarsa,4543,-184.90006603565925,154
sarsa,4544,-184.89282570422534,152
sarsa,4545,-184.8851485148515,150
sarsa,4546,-184.8783545974483,154
sarsa,4547,-184.87156366835276,154
sarsa,4548,-184.86433597185575,152
sarsa,4549,-184.85843042426907,158
sarsa,4550,-184.8512087912088,152
sarsa,4551,-184.84464952757637,155
sarsa,4552,-184.83831282952548,156
sarsa,4553,-184.8311003733802,152
sarsa,4554,-184.81993851559068,134
sarsa,4555,-184.81295279912183,153
sarsa,4556,-184.80640913081652,155
sarsa,4557,-184.81391266183894,219
sarsa,4558,-184.80364194822292,138
sarsa,4559,-184.7920596622066,132
sarsa,4560,-184.78464912280702,151
sarsa,4561,-184.79280859460644,222
sarsa,4562,-184.7862779482683,155
sarsa,4563,-184.77953101030025,154
sarsa,4564,-184.77212971078,151
sarsa,4565,-184.76516976998906,153
sarsa,4566,-184.757555847569,150
sarsa,4567,-184.75038318370923,152
sarsa,4568,-184.74190017513135,146
sarsa,4569,-184.7327642810243,143
sarsa,4570,-184.72253829321664,138
sarsa,4571,-184.71559833734412,153
sarsa,4572,-184.70450568678916,134
sarsa,4573,-184.69757270938115,153
sarsa,4574,-184.69042413642327,152
sarsa,4575,-184.68196721311475,146
sarsa,4576,-184.6737325174825,147
sarsa,4577,-184.66462748525234,143
sarsa,4578,-184.6568370467453,149
sarsa,4579,-184.64795806944747,144
sarsa,4580,-184.64082969432314,152
sarsa,4581,-184.6326129666012,147
sarsa,4582,-184.6230903535574,141
sarsa,4583,-184.61204451232817,134
sarsa,4584,-184.60602094240838,157
sarsa,4585,-184.59847328244274,150
sarsa,4586,-184.59049280418665,148
sarsa,4587,-184.58251580553738,148
sarsa,4588,-184.57519616390584,151
sarsa,4589,-184.56809762475484,152
sarsa,4590,-184.55773420479304,137
sarsa,4591,-184.54650402962318,133
sarsa,4592,-184.53876306620208,149
sarsa,4593,-184.52841280209014,137
sarsa,4594,-184.52024379625598,147
sarsa,4595,-184.510119695321,138
sarsa,4596,-184.5032637075718,153
sarsa,4597,-184.49619316945834,152
sarsa,4598,-184.48825576337538,148
sarsa,4599,-184.48075668623613,150
sarsa,4600,-184.47239130434784,146
sarsa,4601,-184.46272549445771,140
sarsa,4602,-184.4534984789222,142
sarsa,4603,-184.4455789702368,148
sarsa,4604,-184.4383145091225,151
sarsa,4605,-184.42779587404993,136
sarsa,4606,-184.42010421189752,149
sarsa,4607,-184.40915997395268,134
sarsa,4608,-184.39995659722223,142
sarsa,4609,-184.3920590149707,148
sarsa,4610,-184.38329718004337,144
sarsa,4611,-184.3756235090002,149
sarsa,4612,-184.36730268863835,146
sarsa,4613,-184.35985259050508,150
sarsa,4614,-184.3526224534027,151
sarsa,4615,-184.34366197183098,143
sarsa,4616,-184.3349220103986,144
sarsa,4617,-184.32640242581763,145
sarsa,4618,-184.3181030749242,146
sarsa,4619,-184.3102403117558,148
sarsa,4620,-184.3017316017316,145
sarsa,4621,-184.29344297771044,146
sarsa,4622,-184.28429251406317,142
sarsa,4623,-184.27622755786285,147
sarsa,4624,-184.26730103806227,143
sarsa,4625,-184.25837837837838,143
sarsa,4626,-184.25032425421531,147
sarsa,4627,-184.24292197968447,150
sarsa,4628,-184.2318496110631,133
sarsa,4629,-184.2242384964355,149
sarsa,4630,-184.214686825054,140
sarsa,4631,-184.20621895918808,145
sarsa,4632,-184.19861830742659,149
sarsa,4633,-184.19037340815885,146
sarsa,4634,-184.18148467846353,143
sarsa,4635,-184.17454153182308,152
sarsa,4636,-184.1665228645384,147
sarsa,4637,-184.15872331248653,148
sarsa,4638,-184.15114273393704,149
sarsa,4639,-184.14054753179565,135
sarsa,4640,-184.12995689655173,135
sarsa,4641,-184.12087912087912,142
sarsa,4642,-184.11309780267126,148
sarsa,4643,-184.104889080336,146
sarsa,4644,-184.0979758828596,152
sarsa,4645,-184.08977395048439,146
sarsa,4646,-184.0828669823504,152
sarsa,4647,-184.0755326016785,150
sarsa,4648,-184.06518932874354,136
sarsa,4649,-184.0559260055926,141
sarsa,4650,-184.04494623655913,133
sarsa,4651,-184.03784132444636,151
sarsa,4652,-184.02708512467757,134
sarsa,4653,-184.01891252955082,146
sarsa,4654,-184.0109583154276,147
sarsa,4655,-184.00042964554243,135
sarsa,4656,-183.99248281786942,147
sarsa,4657,-183.98410994202277,145
sarsa,4658,-183.97509660798627,142
sarsa,4659,-183.96866280317664,154
sarsa,4660,-183.95751072961374,132
sarsa,4661,-183.94915254237287,145
sarsa,4662,-183.94101244101245,146
sarsa,4663,-183.932232468368,143
sarsa,4664,-183.9225986277873,139
sarsa,4665,-183.91532690246515,150
sarsa,4666,-183.90591513073295,140
sarsa,4667,-183.89822155560316,148
sarsa,4668,-183.89010282776349,146
sarsa,4669,-183.87941743414007,134
sarsa,4670,-183.87002141327622,140
sarsa,4671,-183.86234211089703,148
sarsa,4672,-183.85209760273972,136
sarsa,4673,-183.84228546971966,138
sarsa,4674,-183.83226358579375,137
sarsa,4675,-183.8220320855615,136
sarsa,4676,-183.811377245509,134
sarsa,4677,-183.8013683985461,137
sarsa,4678,-183.79029499786233,132
sarsa,4679,-183.78243214362044,147
sarsa,4680,-183.77435897435896,146
sarsa,4681,-183.76735740226448,151
sarsa,4682,-183.75672789406238,134
sarsa,4683,-183.74717061712576,139
sarsa,4684,-183.73719043552518,137
sarsa,4685,-183.72764140875134,139
sarsa,4686,-183.71724285104565,135
sarsa,4687,-183.7074887988052,138
sarsa,4688,-183.69773890784984,138
sarsa,4689,-183.68777991042867,137
sarsa,4690,-183.6780383795309,138
sarsa,4691,-183.66830100191856,138
sarsa,4692,-183.65814151747657,136
sarsa,4693,-183.6490517792457,141
sarsa,4694,-183.63826161056667,133
sarsa,4695,-183.6283280085197,137
sarsa,4696,-183.6181856899489,136
sarsa,4697,-183.60889929742387,140
sarsa,4698,-183.59919114516816,138
sarsa,4699,-183.58927431368377,137
sarsa,4700,-183.5782978723404,132
sarsa,4701,-183.56775154222507,134
sarsa,4702,-183.5582730752871,139
sarsa,4703,-183.5477354879864,134
sarsa,4704,-183.53784013605443,137
sarsa,4705,-183.52752391073327,135
sarsa,4706,-183.51763705907354,137
sarsa,4707,-183.50711705969832,134
sarsa,4708,-183.49660152931182,134
sarsa,4709,-183.48566574644298,132
sarsa,4710,-183.47579617834396,137
sarsa,4711,-183.46614306941203,138
sarsa,4712,-183.45606960950764,136
sarsa,4713,-183.445788245279,135
sarsa,4714,-183.43848112006788,149
sarsa,4715,-183.4322375397667,154
sarsa,4716,-183.4236641221374,143
sarsa,4717,-183.41509433962264,143
sarsa,4718,-183.40695209834675,145
sarsa,4719,-183.39923712650986,147
sarsa,4720,-183.38898305084746,135
sarsa,4721,-183.38127515356916,147
sarsa,4722,-183.37081745023295,134
sarsa,4723,-183.3609993648105,137
sarsa,4724,-183.35182049110924,140
sarsa,4725,-183.34137566137565,134
sarsa,4726,-183.3311468472281,135
sarsa,4727,-183.32113391157182,136
sarsa,4728,-183.31091370558374,135
sarsa,4729,-183.30090928314655,136
sarsa,4730,-183.29154334038054,139
sarsa,4731,-183.28091312618898,133
sarsa,4732,-183.27007607776838,132
sarsa,4733,-183.25987745615888,135
sarsa,4734,-183.2492606675116,133
sarsa,4735,-183.24012671594508,140
sarsa,4736,-183.23078547297297,139
sarsa,4737,-183.22039265357822,134
sarsa,4738,-183.2100042211904,134
sarsa,4739,-183.19940915805023,133
sarsa,4740,-183.18966244725738,137
sarsa,4741,-183.17970892216832,136
sarsa,4742,-183.16997047659214,137
sarsa,4743,-183.15981446341976,135
sarsa,4744,-183.14945193929174,134
sarsa,4745,-183.1390937829294,134
sarsa,4746,-183.1291613990729,136
sarsa,4747,-183.11923319991573,136
sarsa,4748,-183.10867733782646,133
sarsa,4749,-183.1002316277111,143
sarsa,4750,-183.09010526315788,135
sarsa,4751,-183.07998316143969,135
sarsa,4752,-183.07049663299662,138
sarsa,4753,-183.06248685041027,145
sarsa,4754,-183.0527976440892,137
sarsa,4755,-183.04521556256572,147
sarsa,4756,-183.03532380151387,136
sarsa,4757,-183.02522598276224,135
sarsa,4758,-183.01450189155108,132
sarsa,4759,-183.02206345870982,219
sarsa,4760,-183.0121848739496,136
sarsa,4761,-183.00210039907583,135
sarsa,4762,-182.99244015119697,137
sarsa,4763,-182.98236405626704,135
sarsa,4764,-182.97271200671705,137
sarsa,4765,-182.96285414480587,136
sarsa,4766,-182.95404951741503,141
sarsa,4767,-182.9460876861758,145
sarsa,4768,-182.93624161073825,136
sarsa,4769,-182.92681903963094,138
sarsa,4770,-182.91740041928722,138
sarsa,4771,-182.9069377488996,133
sarsa,4772,-182.89626990779547,132
sarsa,4773,-182.88581604860676,133
sarsa,4774,-182.87557603686636,134
sarsa,4775,-182.86575916230368,136
sarsa,4776,-182.85594639865997,136
sarsa,4777,-182.84592840694998,135
sarsa,4778,-182.83528673084973,132
sarsa,4779,-182.8254865034526,136
sarsa,4780,-182.81548117154813,135
sarsa,4781,-182.80548002509934,135
sarsa,4782,-182.79527394395652,134
sarsa,4783,-182.78590842567425,138
sarsa,4784,-182.77571070234114,134
sarsa,4785,-182.76530825496343,133
sarsa,4786,-182.75616381111575,139
sarsa,4787,-182.74556089408816,132
sarsa,4788,-182.73517126148704,133
sarsa,4789,-182.72457715598247,132
sarsa,4790,-182.7144050104384,134
sarsa,4791,-182.7059069087873,142
sarsa,4792,-182.69762103505843,143
sarsa,4793,-182.68746088045066,134
sarsa,4794,-182.67751355861495,135
sarsa,4795,-182.6667361835245,131
sarsa,4796,-182.6570058381985,136
sarsa,4797,-182.64707108609548,135
sarsa,4798,-182.6363067944977,131
sarsa,4799,-182.6257553657012,132
sarsa,4800,-182.6175,143
sarsa,4801,-182.6073734638617,134
sarsa,4802,-182.59891711786756,142
sarsa,4803,-182.58859046429316,133
sarsa,4804,-182.57785179017486,131
sarsa,4805,-182.56774193548387,134
sarsa,4806,-182.55742821473157,133
sarsa,4807,-182.54711878510506,133
sarsa,4808,-182.5376455906822,137
sarsa,4809,-182.5296319401123,144
sarsa,4810,-182.52141372141372,143
sarsa,4811,-182.51153606318852,135
sarsa,4812,-182.50498753117208,151
sarsa,4813,-182.49823394971952,150
sarsa,4814,-182.4916909015372,151
sarsa,4815,-182.48515057113187,151
sarsa,4816,-182.47902823920265,153
sarsa,4817,-182.47228565497198,150
sarsa,4818,-182.46616853466168,153
sarsa,4819,-182.4561112263955,134
sarsa,4820,-182.44917012448133,149
sarsa,4821,-182.44098734702345,143
sarsa,4822,-182.4307341352136,133
sarsa,4823,-182.42235123367198,142
sarsa,4824,-182.41480099502488,146
sarsa,4825,-182.40476683937823,134
sarsa,4826,-182.39763779527559,148
sarsa,4827,-182.390718873006,149
sarsa,4828,-182.3811101905551,136
sarsa,4829,-182.37067715883205,132
sarsa,4830,-182.36066252587992,134
sarsa,4831,-182.35334299316912,147
sarsa,4832,-182.34375,136
sarsa,4833,-182.33333333333334,132
sarsa,4834,-182.32395531650806,137
sarsa,4835,-182.3137538779731,133
sarsa,4836,-182.30603804797354,145
sarsa,4837,-182.29687823030804,138
sarsa,4838,-182.28916907813147,145
sarsa,4839,-182.27939656953916,135
sarsa,4840,-182.27045454545456,139
sarsa,4841,-182.2613096467672,138
sarsa,4842,-182.25237505163156,139
sarsa,4843,-182.24365062977492,140
sarsa,4844,-182.23410404624278,136
sarsa,4845,-182.22662538699691,146
sarsa,4846,-182.2172926124639,137
sarsa,4847,-182.2075510625129,135
sarsa,4848,-182.19822607260727,137
sarsa,4849,-182.1907609816457,146
sarsa,4850,-182.18123711340206,136
sarsa,4851,-182.17233560090702,139
sarsa,4852,-182.16281945589446,136
sarsa,4853,-182.15268905831445,133
sarsa,4854,-182.14276885043265,134
sarsa,4855,-182.1332646755922,136
sarsa,4856,-182.12273476112026,131
sarsa,4857,-182.1124150710315,132
sarsa,4858,-182.10271716755867,135
sarsa,4859,-182.09240584482404,132
sarsa,4860,-182.08251028806583,134
sarsa,4861,-182.07488171158198,145
sarsa,4862,-182.06540518305223,136
sarsa,4863,-182.05552128315855,134
sarsa,4864,-182.04605263157896,136
sarsa,4865,-182.03864337101749,146
sarsa,4866,-182.02897657213316,135
sarsa,4867,-182.02034107252928,140
sarsa,4868,-182.01109285127362,137
sarsa,4869,-182.00246457178065,140
sarsa,4870,-181.9958932238193,150
sarsa,4871,-181.98542393758981,131
sarsa,4872,-181.97660098522167,139
sarsa,4873,-181.96655037964294,133
sarsa,4874,-181.9573245794009,137
sarsa,4875,-181.94892307692308,141
sarsa,4876,-181.93929450369154,135
sarsa,4877,-181.93028501127742,138
sarsa,4878,-181.920049200492,132
sarsa,4879,-181.91166222586597,141
sarsa,4880,-181.9045081967213,147
sarsa,4881,-181.89551321450523,138
sarsa,4882,-181.88652191724702,138
sarsa,4883,-181.8761007577309,131
sarsa,4884,-181.8662981162981,134
sarsa,4885,-181.8560900716479,132
sarsa,4886,-181.84670487106018,136
sarsa,4887,-181.8367096378146,133
sarsa,4888,-181.82651391162028,132
sarsa,4889,-181.81632235631008,132
sarsa,4890,-181.80613496932514,132
sarsa,4891,-181.79636066244123,134
sarsa,4892,-181.78659035159444,134
sarsa,4893,-181.7770284079297,135
sarsa,4894,-181.76787903555373,137
sarsa,4895,-181.7585291113381,136
sarsa,4896,-181.74877450980392,134
sarsa,4897,-181.7386154788646,132
sarsa,4898,-181.728664761127,133
sarsa,4899,-181.71953459889772,137
sarsa,4900,-181.71,135
sarsa,4901,-181.69965313201388,131
sarsa,4902,-181.6905344757242,137
sarsa,4903,-181.6808076687742,134
sarsa,4904,-181.67190048939642,138
sarsa,4905,-181.66218144750255,134
sarsa,4906,-181.6526701997554,135
sarsa,4907,-181.64438557163237,141
sarsa,4908,-181.6352893235534,137
sarsa,4909,-181.62660419637402,139
sarsa,4910,-181.61690427698574,134
sarsa,4911,-181.60761555691306,136
sarsa,4912,-181.59975570032574,143
sarsa,4913,-181.590067168736,134
sarsa,4914,-181.58038258038258,134
sarsa,4915,-181.57232960325535,142
sarsa,4916,-181.56326281529698,137
sarsa,4917,-181.55521659548506,142
sarsa,4918,-181.54493696624644,131
sarsa,4919,-181.5346615165684,131
sarsa,4920,-181.52764227642277,147
sarsa,4921,-181.51778093883357,133
sarsa,4922,-181.5079236082893,133
sarsa,4923,-181.49807028234815,133
sarsa,4924,-181.48822095857028,133
sarsa,4925,-181.48020304568527,142
sarsa,4926,-181.47239139261063,143
sarsa,4927,-181.46275624112036,134
sarsa,4928,-181.453125,134
sarsa,4929,-181.44694664232097,151
sarsa,4930,-181.4369168356998,132
sarsa,4931,-181.42952747921314,145
sarsa,4932,-181.4227493917275,148
sarsa,4933,-181.41273058990473,132
sarsa,4934,-181.40575597892177,147
sarsa,4935,-181.4,153
sarsa,4936,-181.3905996758509,135
sarsa,4937,-181.38039295118492,131
sarsa,4938,-181.37363304981773,148
sarsa,4939,-181.36424377404333,135
sarsa,4940,-181.35485829959515,135
sarsa,4941,-181.3444646832625,130
sarsa,4942,-181.33751517604207,147
sarsa,4943,-181.32834311147076,136
sarsa,4944,-181.31877022653723,134
sarsa,4945,-181.31001011122345,138
sarsa,4946,-181.30327537403963,148
sarsa,4947,-181.2973519304629,152
sarsa,4948,-181.2892077607114,141
sarsa,4949,-181.28066276015358,139
sarsa,4950,-181.27171717171717,137
sarsa,4951,-181.262977176328,138
sarsa,4952,-181.25383683360258,136
sarsa,4953,-181.24490207954776,137
sarsa,4954,-181.2365765038353,140
sarsa,4955,-181.22663975782038,132
sarsa,4956,-181.2171105730428,134
sarsa,4957,-181.20738349808352,133
sarsa,4958,-181.1982654296087,136
sarsa,4959,-181.18834442427908,132
sarsa,4960,-181.1788306451613,134
sarsa,4961,-181.17073170731706,141
sarsa,4962,-181.16122531237403,134
sarsa,4963,-181.1517227483377,134
sarsa,4964,-181.14403706688154,143
sarsa,4965,-181.137361530715,148
sarsa,4966,-181.1284736206202,137
sarsa,4967,-181.1189853029998,134
sarsa,4968,-181.10950080515298,134
sarsa,4969,-181.09981887703762,133
sarsa,4970,-181.08993963782697,132
sarsa,4971,-181.08247837457253,144
sarsa,4972,-181.0728077232502,133
sarsa,4973,-181.06474964809973,141
sarsa,4974,-181.0556895858464,136
sarsa,4975,-181.04804020100502,143
sarsa,4976,-181.03878617363344,135
sarsa,4977,-181.03154510749448,145
sarsa,4978,-181.02249899558055,136
sarsa,4979,-181.01305483028722,134
sarsa,4980,-181.00401606425703,136
sarsa,4981,-180.99478016462558,135
sarsa,4982,-180.987354476114,144
sarsa,4983,-180.97792494481237,134
sarsa,4984,-180.9699036918138,141
sarsa,4985,-180.96108324974924,137
sarsa,4986,-180.95126353790613,132
sarsa,4987,-180.9438540204532,144
sarsa,4988,-180.93444266238973,134
sarsa,4989,-180.92563640008018,137
sarsa,4990,-180.91723446893786,139
sarsa,4991,-180.91023842917252,146
sarsa,4992,-180.90264423076923,143
sarsa,4993,-180.89305027037852,133
sarsa,4994,-180.8868642370845,150
sarsa,4995,-180.8782782782783,138
sarsa,4996,-180.8688951160929,134
sarsa,4997,-180.8593155893536,133
sarsa,4998,-180.85094037615045,139
sarsa,4999,-180.84156831366272,134
sarsa,5000,-180.8334,140
